,,,,,,,,Grimmia_pulvinata,
,,,,,,,,Grimmia_trichophylla,
,,,,,,,,Grimmia_hartmanii,
,,,,,,,,Grimmia_ovalis,
,,,,,,,,Grimmia_ramondii,
,,,,,,,,Grimmia_cf_dissimulata,
,,,,,,,,Gymnobarbula_bicolor,
,,,,,,,,Gymnostomum_aeruginosum,
,,,,,,,,Gymnostomum_calcareum,
,,,,,,,,Heterocladium_dimorphum,
,,,,,,,,,
,,,,,,,,Homalothecium_lutesens,Homalothecium_lutescens
,,,,,,,,Homalothecium_sericeum,
,,,,,,,,,
,,,,,,,,Hylocomiastrum_pyrenaicum,
,,,,,,,,Hylocomiastrum_umbratum,
,,,,,,,,Hylocomium_splendens,
,,,,,,,,Calliergonella_bambergeri,
,,,,,,,,,
,,,,,,,,Hypnum_cupressiforme,
,,,,,,,,Roaldia_dolomitica,
,,,,,,,,,
,,,,,,,,Drepanium_fastigiatum,
,,,,,,,,Roaldia_revoluta,
,,,,,,,,Buckia_vaucheri,
,,,,,,,,Isopterygiopsis_muelleriana,
,,,,,,,,Isopterygiopsis_pulchella,
,,,,,,,,Isothecium_alopecuroides,
,,,,,,,,Kiaeria_starkei,
,,,,,,,,Lescuraea_mutabilis,
,,,,,,,,Lescuraea_saxicola,
,,,,,,,,Leucodon_sciuroides,
,,,,,,,,Meesia_uliginosa,
,,,,,,,,Microbryum_curvicollum,
,,,,,,,,Microbryum_davallianum,
,,,,,,,,Mnium_lycopodioides,
,,,,,,,,,
,,,,,,,,Mnium_stellare,
,,,,,,,,Mnium_thomsonii,
,,,,,,,,Myurella_julacea,
,,,,,,,,Alleniella_complanata,
,,,,,,,,Neckera_crispa,
,,,,,,,,Oligotrichum_hercynicum,
,,,,,,,,Oncophorus_virens,
,,,,,,,,Orthothecium_intricatum,
,,,,,,,,Orthothecium_rufescens,
,,,,,,,,Orthotrichum_anomalum,
,,,,,,,,Oxyrrhynchium_hians,
,,,,,,,,Oxyrrhynchium_schleicheri,
,,,,,,,,Chionoloma_tenuirostre,
,,,,,,,,Paludella_squarrosa,
,,,,,,,,Palustriella_commutata,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,Philonotos_calcarea,
,,,,,,,,Philonotis_fontana,
,,,,,,,,Philonotis_tomentella,
,,,,,,,,,
,,,,,,,,Plagiochila_asplenoides,Plagiochila_asplenioides
,,,,,,,,Plagiochila_porelloides,
,,,,,,,,Plagiomnium_cuspidatum,
,,,,,,,,Plagiomnium_ellipticum,
,,,,,,,,Plagiomnium_rostratum,
,,,,,,,,Plagiomnium_undulatum,
,,,,,,,,Plagiopus_oederianus,Plagiopus_oederi
,,,,,,,,Plagiothecium_denticulatum,
,,,,,,,,Plagiothecium_laetum,
,,,,,,,,Platydictya_jungermannioides,
