"","X_releve","Y_releve","Abies.alba","Acer.campestre","Acer.pseudoplatanus","Aceras.anthropophorum","Achillea.atrata","Achillea.erba.rotta","Achnatherum.calamagrostis","Acinos.alpinus","Acinos.arvensis","Adenostyles.alliariae","Aegopodium.podagraria","Agrimonia.eupatoria","Agropyron.repens","Agrostis.alpina","Agrostis.capillaris","Agrostis.gigantea","Agrostis.rupestris","Agrostis.schleicheri","Agrostis.schraderiana","Agrostis.stolonifera","Ajuga.pyramidalis","Ajuga.reptans","Alchemilla.alpina.aggr.","Alchemilla.coriacea.aggr.","Alchemilla.decumbens.aggr.","Alchemilla.glabra.aggr.","Alchemilla.hybrida.aggr.","Alchemilla.pentaphyllea","Alchemilla.xanthochlora.aggr.","Allium.lusitanicum","Allium.oleraceum","Allium.schoenoprasum","Allium.victorialis","Alnus.viridis","Alopecurus.pratensis","Androsace.chamaejasme","Androsace.helvetica","Androsace.puberula","Androsace.pubescens","Anemone.narcissiflora","Anemone.nemorosa","Angelica.sylvestris","Antennaria.carpatica","Antennaria.dioica","Anthericum.liliago","Anthericum.ramosum","Anthriscus.sylvestris","Aposeris.foetida","Aquilegia.atrata","Aquilegia.vulgaris","Arabis.caerulea","Arabis.ciliata","Arabis.hirsuta","Arctostaphylos.alpina","Arctostaphylos.uva.ursi","Arenaria.ciliata","Arenaria.multicaulis","Arenaria.serpyllifolia","Arnica.montana","Arrhenatherum.elatius","Artemisia.umbelliformis","Asperula.cynanchica","Asplenium.ruta.muraria","Asplenium.trichomanes","Asplenium.viride","Aster.alpinus","Aster.bellidiastrum","Astragalus.alpinus","Astragalus.australis","Astragalus.frigidus","Astragalus.sempervirens","Astrantia.major","Astrantia.minor","Athamanta.cretensis","Athyrium.distentifolium","Athyrium.filix.femina","Avenella.flexuosa","Barbarea.vulgaris","Bartsia.alpina","Bellis.perennis","Betula.pubescens","Biscutella.laevigata","Blysmus.compressus","Botrychium.lunaria","Briza.media","Bromus.benekenii","Bromus.hordeaceus","Bromus.inermis","Bromus.racemosus.subsp..commutatus","Bromus.squarrosus","Bromus.sterilis","Buphthalmum.salicifolium","Bupleurum.falcatum","Calamagrostis.varia","Calamagrostis.villosa","Calluna.vulgaris","Caltha.palustris","Calystegia.sepium","Campanula.barbata","Campanula.cenisia","Campanula.cochleariifolia","Campanula.rhomboidalis","Campanula.rotundifolia","Campanula.scheuchzeri","Campanula.thyrsoides","Capsella.bursa.pastoris","Cardamine.flexuosa.aggr.","Cardamine.hirsuta","Cardamine.pratensis","Cardamine.rivularis","Carduus.personata","Carex.canescens","Carex.capillaris","Carex.caryophyllea","Carex.davalliana","Carex.digitata","Carex.echinata","Carex.ferruginea","Carex.firma","Carex.flacca","Carex.flava","Carex.foetida","Carex.frigida","Carex.hirta","Carex.hostiana","Carex.leporina","Carex.montana","Carex.nigra","Carex.ornithopoda","Carex.ornithopodioides","Carex.pallescens","Carex.panicea","Carex.paniculata","Carex.pilulifera","Carex.rostrata","Carex.sempervirens","Carex.sylvatica","Carex.tomentosa","Carlina.vulgaris","Carpinus.betulus","Carum.carvi","Castanea.sativa","Centaurea.alpina","Centaurea.montana","Centaurea.nervosa","Centaurea.triumfettii","Cephalanthera.rubra","Cerastium.alpinum","Cerastium.cerastoides","Cerastium.latifolium","Cerinthe.glabra","Chaerophyllum.aureum","Chamorchis.alpina","Chenopodium.bonus.henricus","Chenopodium.vulvaria","Chrysosplenium.alternifolium","Cirsium.acaule","Cirsium.arvense","Cirsium.oleraceum","Cirsium.palustre","Cirsium.rivulare","Cirsium.spinosissimum","Cirsium.vulgare","Clinopodium.vulgare","Coeloglossum.viride","Colchicum.autumnale","Convallaria.majalis","Convolvulus.arvensis","Coronilla.vaginalis","Corylus.avellana","Cotoneaster.integerrimus","Cotoneaster.tomentosus","Crepis.alpestris","Crepis.aurea","Crepis.biennis","Crepis.bocconei","Crepis.conyzifolia","Crepis.paludosa","Crepis.pygmaea","Crepis.pyrenaica","Crocus.albiflorus","Cruciata.laevipes","Cuscuta.epithymum","Cynosurus.cristatus","Cystopteris.alpina","Cystopteris.fragilis.aggr.","Dactylis.glomerata","Dactylorhiza.fistulosa","Dactylorhiza.sambucina","Danthonia.decumbens","Daphne.mezereum","Daucus.carota","Deschampsia.cespitosa","Digitalis.grandiflora","Diphasiastrum.alpinum","Dipsacus.fullonum","Doronicum.grandiflorum","Draba.aizoides","Dryas.octopetala","Dryopteris.filix.mas","Dryopteris.villarii","Echium.vulgare","Elymus.caninus","Elyna.myosuroides","Empetrum.nigrum","Epilobium.alpestre","Epilobium.alsinifolium","Epilobium.anagallidifolium","Epilobium.angustifolium","Epilobium.fleischeri","Epilobium.hirsutum","Epilobium.montanum","Epilobium.nutans","Epilobium.palustre","Epilobium.parviflorum","Epilobium.tetragonum","Epipactis.atrorubens","Equisetum.arvense","Equisetum.fluviatile","Equisetum.palustre","Equisetum.sylvaticum","Erica.carnea","Erigeron.alpinus","Erigeron.annuus","Erigeron.glabratus","Erigeron.neglectus","Erigeron.uniflorus","Erinus.alpinus","Eriophorum.angustifolium","Eriophorum.latifolium","Eriophorum.scheuchzeri","Eryngium.alpinum","Euphorbia.amygdaloides","Euphorbia.cyparissias","Euphorbia.dulcis","Euphorbia.verrucosa","Euphrasia.alpina","Euphrasia.hirtella","Euphrasia.minima","Euphrasia.salisburgensis","Euphrasia.stricta","Fagus.sylvatica","Festuca.alpina","Festuca.arundinacea","Festuca.heterophylla","Festuca.pulchella","Festuca.quadriflora","Filipendula.ulmaria","Fourraea.alpina","Fragaria.vesca","Fraxinus.excelsior","Galeopsis.ladanum","Galeopsis.tetrahit","Galium.anisophyllon","Galium.aparine","Galium.boreale","Galium.lucidum","Galium.megalospermum","Galium.palustre","Galium.pumilum","Galium.rotundifolium","Genista.sagittalis","Gentiana.acaulis","Gentiana.asclepiadea","Gentiana.bavarica","Gentiana.brachyphylla","Gentiana.ciliata","Gentiana.clusii","Gentiana.lutea","Gentiana.nivalis","Gentiana.punctata","Gentiana.purpurea","Gentiana.tenella","Gentiana.verna","Geranium.columbinum","Geranium.dissectum","Geranium.molle","Geranium.pyrenaicum","Geranium.robertianum","Geranium.sanguineum","Geranium.sylvaticum","Geum.montanum","Geum.reptans","Geum.rivale","Geum.urbanum","Globularia.cordifolia","Globularia.nudicaulis","Gnaphalium.norvegicum","Gnaphalium.supinum","Gnaphalium.sylvaticum","Gymnadenia.conopsea","Gymnadenia.odoratissima","Gymnocarpium.robertianum","Gypsophila.repens","Hedera.helix","Hedysarum.hedysaroides","Helianthemum.alpestre","Helictotrichon.pratense.aggr.","Helictotrichon.pubescens","Helictotrichon.versicolor","Hieracium.alpinum","Hieracium.angustifolium","Hieracium.bifidum.aggr.","Hieracium.lachenalii","Hieracium.lactucella","Hieracium.murorum.aggr.","Hieracium.piliferum.aggr.","Hieracium.pilosella","Hieracium.piloselloides","Hieracium.prenanthoides.aggr.","Hieracium.staticifolium","Hieracium.umbellatum.aggr.","Hippocrepis.comosa","Holcus.lanatus","Homogyne.alpina","Huperzia.selago","Hypericum.montanum","Hypochaeris.radicata","Inula.conyzae","Inula.salicina","Juglans.regia","Juncus.arcticus","Juncus.effusus","Juncus.filiformis","Juncus.inflexus","Kernera.saxatilis","Knautia.arvensis","Laburnum.alpinum","Lamium.galeobdolon","Lamium.maculatum","Lamium.purpureum","Lapsana.communis","Larix.decidua","Laserpitium.halleri","Laserpitium.latifolium","Laserpitium.siler","Lathyrus.heterophyllus","Lathyrus.latifolius","Lathyrus.occidentalis","Lathyrus.pratensis","Lathyrus.sylvestris","Leontodon.autumnalis","Leontodon.helveticus","Leontodon.montanus","Leontopodium.alpinum","Leucanthemopsis.alpina","Ligusticum.mutellina","Ligusticum.mutellinoides","Lilium.martagon","Linum.alpinum","Linum.catharticum","Listera.cordata","Listera.ovata","Loiseleuria.procumbens","Lolium.multiflorum","Lolium.perenne","Lonicera.caerulea","Lonicera.nigra","Lotus.maritimus","Luzula.alpinopilosa","Luzula.campestris","Luzula.luzulina","Luzula.nutans","Luzula.pilosa","Lysimachia.nemorum","Lysimachia.nummularia","Matricaria.discoidea","Medicago.lupulina","Medicago.sativa","Melampyrum.sylvaticum","Melica.nutans","Melilotus.albus","Mentha.aquatica","Mentha.arvensis","Mentha.longifolia","Mercurialis.perennis","Milium.effusum","Minuartia.biflora","Minuartia.sedoides","Minuartia.verna","Moehringia.ciliata","Moehringia.trinervia","Molinia.caerulea","Muscari.comosum","Muscari.racemosum","Myosotis.alpestris","Myosotis.arvensis","Myosotis.nemorosa","Myosotis.scorpioides","Nardus.stricta","Onobrychis.montana","Onobrychis.viciifolia","Ononis.repens","Ononis.spinosa","Ophrys.apifera.s.str.","Ophrys.holosericea.subsp..holosericea","Orchis.mascula","Oreopteris.limbosperma","Origanum.vulgare","Orobanche.caryophyllacea","Orobanche.laserpitii.sileris","Orobanche.major","Orobanche.minor","Oxalis.acetosella","Oxalis.fontana","Oxyria.digyna","Oxytropis.jacquinii","Paradisea.liliastrum","Parnassia.palustris","Pastinaca.sativa","Pedicularis.ascendens","Pedicularis.foliosa","Pedicularis.verticillata","Petasites.albus","Petasites.hybridus","Petasites.paradoxus","Peucedanum.austriacum","Peucedanum.ostruthium","Phleum.hirsutum","Phleum.pratense","Phragmites.australis","Phyteuma.betonicifolium","Phyteuma.hemisphaericum","Phyteuma.orbiculare","Phyteuma.spicatum","Picea.abies","Pimpinella.major","Pinguicula.alpina","Pinguicula.vulgaris","Pinus.mugo","Plantago.alpina","Plantago.lanceolata","Plantago.media","Platanthera.bifolia","Poa.alpina","Poa.annua","Poa.cenisia","Poa.chaixii","Poa.minor","Poa.nemoralis","Poa.pratensis","Poa.supina","Polygala.alpestris","Polygala.alpina","Polygala.amarella","Polygala.chamaebuxus","Polygala.serpyllifolia","Polygonatum.odoratum","Polygonum.bistorta","Polygonum.viviparum","Polystichum.aculeatum","Polystichum.lonchitis","Populus.tremula","Potentilla.anserina","Potentilla.aurea","Potentilla.brauneana","Potentilla.crantzii","Potentilla.erecta","Potentilla.neumanniana","Potentilla.palustris","Potentilla.reptans","Potentilla.sterilis","Potentilla.thuringiaca","Primula.acaulis","Primula.auricula","Primula.farinosa","Prunella.grandiflora","Prunella.vulgaris","Prunus.armeniaca","Prunus.avium","Prunus.domestica","Prunus.spinosa","Pseudorchis.albida","Pteridium.aquilinum","Pulmonaria.australis","Pulmonaria.mollis.aggr.","Pulsatilla.vernalis","Pyrola.chlorantha","Pyrola.minor","Pyrola.rotundifolia","Quercus.petraea","Quercus.pubescens","Quercus.robur","Ranunculus.aconitifolius","Ranunculus.alpestris","Ranunculus.auricomus.aggr.","Ranunculus.bulbosus","Ranunculus.ficaria","Ranunculus.glacialis","Ranunculus.repens","Rhamnus.alpina","Rhamnus.cathartica","Rhamnus.pumila","Rhinanthus.alectorolophus","Rhinanthus.angustifolius","Rhinanthus.glacialis","Rhinanthus.minor","Rhododendron.ferrugineum","Robinia.pseudoacacia","Rorippa.islandica","Rosa.micrantha","Rosa.pendulina","Rubus.caesius","Rubus.fruticosus.aggr.","Rubus.idaeus","Rubus.saxatilis","Rumex.acetosa","Rumex.alpestris","Rumex.alpinus","Rumex.crispus","Rumex.obtusifolius","Rumex.scutatus","Sagina.procumbens","Sagina.saginoides","Salix.appendiculata","Salix.caprea","Salix.cinerea","Salix.elaeagnos","Salix.foetida","Salix.hastata","Salix.helvetica","Salix.herbacea","Salix.myrsinifolia","Salix.repens","Salix.reticulata","Salix.retusa","Salix.serpillifolia","Salvia.pratensis","Sanguisorba.officinalis","Sanicula.europaea","Saponaria.ocymoides","Saussurea.alpina","Saxifraga.aizoides","Saxifraga.androsacea","Saxifraga.caesia","Saxifraga.paniculata","Saxifraga.rotundifolia","Saxifraga.stellaris","Scabiosa.lucida","Scirpus.sylvaticus","Securigera.varia","Sedum.album","Sedum.atratum","Sedum.dasyphyllum","Sedum.montanum","Sedum.sexangulare","Selaginella.selaginoides","Sempervivum.montanum","Senecio.alpinus","Senecio.doronicum","Senecio.erucifolius","Senecio.hercynicus","Senecio.jacobaea","Sesleria.caerulea","Sibbaldia.procumbens","Silaum.silaus","Silene.acaulis","Silene.dioica","Silene.flos.cuculi","Silene.pratensis","Soldanella.alpina","Sonchus.arvensis","Sonchus.asper","Sonchus.oleraceus","Sorbus.aria","Sorbus.aucuparia","Sorbus.chamaemespilus","Stachys.alpina","Stachys.pradica","Stachys.sylvatica","Stellaria.graminea","Succisa.pratensis","Taraxacum.alpinum.aggr.","Taraxacum.officinale.aggr.","Taraxacum.palustre.aggr.","Taraxacum.schroeterianum","Teucrium.chamaedrys","Thalictrum.aquilegiifolium","Thalictrum.minus","Thesium.alpinum","Thesium.pyrenaicum","Thlaspi.arvense","Thlaspi.perfoliatum","Tofieldia.calyculata","Traunsteinera.globosa","Trichophorum.cespitosum","Trifolium.alpestre","Trifolium.badium","Trifolium.campestre","Trifolium.hybridum","Trifolium.medium","Trifolium.montanum","Trifolium.ochroleucon","Trifolium.pallescens","Trifolium.spadiceum","Trifolium.thalii","Trisetum.distichophyllum","Trisetum.flavescens","Trollius.europaeus","Tussilago.farfara","Urtica.dioica","Vaccinium.gaultherioides","Vaccinium.myrtillus","Vaccinium.vitis.idaea","Valeriana.dioica","Valeriana.montana","Valeriana.tripteris","Valerianella.carinata","Verbascum.lychnitis","Veronica.alpina","Veronica.aphylla","Veronica.arvensis","Veronica.beccabunga","Veronica.chamaedrys","Veronica.filiformis","Veronica.fruticans","Veronica.montana","Veronica.officinalis","Veronica.peregrina","Veronica.persica","Veronica.teucrium","Veronica.urticifolia","Viburnum.lantana","Vicia.sativa","Vicia.sepium","Vicia.sylvatica","Vincetoxicum.hirundinaria","Viola.biflora","Viola.calcarata","Viola.cenisia","Viola.hirta","Viola.mirabilis","Viola.palustris","Viola.pyrenaica","Viola.reichenbachiana","Viola.riviniana","Achillea.millefolium.aggr.","Aconitum.napellus.aggr.","Aconitum.variegatum.s.l.","Aconitum.vulparia.aggr.","Adenostyles.alpina","Alchemilla.conjuncta.aggr.","Alchemilla.fissa.aggr.","Alchemilla.vulgaris.aggr.","Anthoxanthum.odoratum.aggr.","Anthyllis.vulneraria","Arabis.alpina","Arabis.bellidifolia","Brachypodium.pinnatum.aggr.","Bromus.erectus","Bupleurum.ranunculoides","Campanula.glomerata","Carduus.defloratus","Carex.atrata.aggr.","Carex.curvula","Carex.muricata.aggr.","Carlina.acaulis","Centaurea.jacea","Centaurea.scabiosa","Cerastium.arvense","Cerastium.fontanum","Chaerophyllum.hirsutum.aggr.","Cirsium.eriophorum","Crataegus.monogyna.aggr.","Crepis.vesicaria","Dactylorhiza.maculata","Euphrasia.rostkoviana.aggr.","Festuca.ovina.aggr.","Festuca.pratensis","Festuca.rubra.aggr.","Festuca.violacea.aggr.","Galium.mollugo.aggr.","Galium.verum","Gentiana.campestris","Glechoma.hederacea","Helianthemum.nummularium","Heracleum.sphondylium","Hieracium.villosum.aggr.","Hypericum.maculatum","Hypericum.perforatum.s.l.","Juncus.articulatus.aggr.","Juniperus.communis","Knautia.dipsacifolia","Koeleria.pyramidata.aggr.","Leontodon.hispidus","Leucanthemum.vulgare.aggr.","Linaria.alpina","Lotus.corniculatus.aggr.","Luzula.multiflora.aggr.","Luzula.spicata","Luzula.sylvatica.aggr.","Myosotis.sylvatica.aggr.","Narcissus.poeticus.aggr.","Nigritella.rhellicani.aggr.","Ornithogalum.pyrenaicum","Oxytropis.campestris","Phleum.alpinum.aggr.","Picris.hieracioides","Pimpinella.saxifraga.aggr.","Plantago.atrata.s.l.","Plantago.major.s.l.","Poa.trivialis","Polygala.vulgaris","Polygonum.aviculare.aggr.","Primula.elatior.s.l.","Primula.veris","Pritzelago.alpina.s.l.","Pulsatilla.alpina","Ranunculus.acris","Ranunculus.montanus.aggr.","Ranunculus.nemorosus.aggr.","Rosa.canina.aggr.","Sanguisorba.minor.s.l.","Saxifraga.biflora","Saxifraga.exarata.s.l.","Saxifraga.oppositifolia","Scabiosa.columbaria","Sempervivum.tectorum","Serratula.tinctoria","Silene.nutans","Silene.vulgaris","Solidago.virgaurea","Stachys.officinalis","Stachys.recta","Stellaria.media.aggr.","Stellaria.nemorum","Thlaspi.rotundifolium","Thymus.serpyllum.aggr.","Tragopogon.pratensis","Trifolium.pratense","Trifolium.repens","Valeriana.officinalis.aggr.","Veratrum.album","Veronica.serpyllifolia","Veronica.spicata","Vicia.cracca","Viola.canina"
"1",2575603.4,1122200.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2",2575801.8,1122501.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2576600.7,1123898.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
