,X,Rel_ID,Rel_ID_fieldwork,x,y,Date,Origine,Abies.alba,Acer.campestre,Acer.pseudoplatanus,Aceras.anthropophorum,Achillea.atrata,Achillea.erba.rotta,Achnatherum.calamagrostis,Acinos.alpinus,Acinos.arvensis,Adenostyles.alliariae,Aegopodium.podagraria,Agrimonia.eupatoria,Agropyron.repens,Agrostis.alpina,Agrostis.canina,Agrostis.capillaris,Agrostis.gigantea,Agrostis.rupestris,Agrostis.schleicheri,Agrostis.schraderiana,Agrostis.stolonifera,Ajuga.pyramidalis,Ajuga.reptans,Alchemilla.alpina.aggr.,Alchemilla.coriacea.aggr.,Alchemilla.decumbens.aggr.,Alchemilla.glabra.aggr.,Alchemilla.hybrida.aggr.,Alchemilla.pentaphyllea,Alchemilla.plicatula.aggr.,Alchemilla.xanthochlora.aggr.,Allium.lusitanicum,Allium.oleraceum,Allium.schoenoprasum,Allium.sphaerocephalon,Allium.ursinum,Allium.victorialis,Allium.vineale,Alnus.incana,Alnus.viridis,Alopecurus.pratensis,Androsace.alpina,Androsace.chamaejasme,Androsace.helvetica,Androsace.puberula,Androsace.pubescens,Androsace.vandellii,Anemone.narcissiflora,Anemone.nemorosa,Angelica.sylvestris,Antennaria.carpatica,Antennaria.dioica,Anthericum.liliago,Anthericum.ramosum,Anthriscus.nitida,Anthriscus.sylvestris,Aposeris.foetida,Aquilegia.alpina,Aquilegia.atrata,Aquilegia.vulgaris,Arabidopsis.thaliana,Arabis.caerulea,Arabis.ciliata,Arabis.hirsuta,Arctium.lappa,Arctium.minus,Arctostaphylos.alpina,Arctostaphylos.uva.ursi,Arenaria.ciliata,Arenaria.multicaulis,Arenaria.serpyllifolia,Arnica.montana,Arrhenatherum.elatius,Artemisia.genipi,Artemisia.umbelliformis,Asperula.cynanchica,Asplenium.fontanum,Asplenium.ruta.muraria,Asplenium.trichomanes,Asplenium.viride,Aster.alpinus,Aster.bellidiastrum,Astragalus.alpinus,Astragalus.australis,Astragalus.frigidus,Astragalus.glycyphyllos,Astragalus.sempervirens,Astrantia.major,Astrantia.minor,Athamanta.cretensis,Athyrium.distentifolium,Athyrium.filix.femina,Avenella.flexuosa,Barbarea.vulgaris,Bartsia.alpina,Bellis.perennis,Betula.pubescens,Biscutella.laevigata,Blysmus.compressus,Botrychium.lunaria,Brachypodium.sylvaticum,Briza.media,Bromus.benekenii,Bromus.hordeaceus,Bromus.inermis,Bromus.racemosus.subsp..commutatus,Bromus.squarrosus,Bromus.sterilis,Buphthalmum.salicifolium,Bupleurum.falcatum,Calamagrostis.epigejos,Calamagrostis.varia,Calamagrostis.villosa,Calluna.vulgaris,Caltha.palustris,Calystegia.sepium,Campanula.alpestris,Campanula.barbata,Campanula.cenisia,Campanula.cochleariifolia,Campanula.rapunculoides,Campanula.rhomboidalis,Campanula.rotundifolia,Campanula.scheuchzeri,Campanula.thyrsoides,Campanula.trachelium,Capsella.bursa.pastoris,Cardamine.amara,Cardamine.flexuosa.aggr.,Cardamine.hirsuta,Cardamine.impatiens,Cardamine.pratensis,Cardamine.rivularis,Carduus.crispus,Carduus.personata,Carex.acutiformis,Carex.brizoides,Carex.canescens,Carex.capillaris,Carex.caryophyllea,Carex.davalliana,Carex.digitata,Carex.echinata,Carex.ferruginea,Carex.firma,Carex.flacca,Carex.flava,Carex.foetida,Carex.frigida,Carex.halleriana,Carex.hirta,Carex.hostiana,Carex.leporina,Carex.montana,Carex.nigra,Carex.ornithopoda,Carex.ornithopodioides,Carex.pallescens,Carex.panicea,Carex.paniculata,Carex.pilulifera,Carex.rostrata,Carex.rupestris,Carex.sempervirens,Carex.sylvatica,Carex.tomentosa,Carex.umbrosa,Carlina.vulgaris,Carpinus.betulus,Carum.carvi,Castanea.sativa,Centaurea.alpina,Centaurea.cyanus,Centaurea.montana,Centaurea.nervosa,Centaurea.triumfettii,Cephalanthera.rubra,Cerastium.alpinum,Cerastium.cerastoides,Cerastium.glomeratum,Cerastium.latifolium,Cerinthe.glabra,Chaerophyllum.aureum,Chamorchis.alpina,Chenopodium.album,Chenopodium.bonus.henricus,Chenopodium.vulvaria,Chrysosplenium.alternifolium,Cicerbita.alpina,Circaea.x.intermedia,Cirsium.acaule,Cirsium.arvense,Cirsium.erisithales,Cirsium.oleraceum,Cirsium.palustre,Cirsium.rivulare,Cirsium.spinosissimum,Cirsium.vulgare,Clinopodium.vulgare,Coeloglossum.viride,Colchicum.autumnale,Convallaria.majalis,Convolvulus.arvensis,Cornus.sanguinea,Coronilla.vaginalis,Corylus.avellana,Cotoneaster.integerrimus,Cotoneaster.tomentosus,Crepis.alpestris,Crepis.aurea,Crepis.biennis,Crepis.bocconei,Crepis.conyzifolia,Crepis.paludosa,Crepis.pygmaea,Crepis.pyrenaica,Crocus.albiflorus,Cruciata.laevipes,Cuscuta.epilinum,Cuscuta.epithymum,Cynosurus.cristatus,Cystopteris.alpina,Cystopteris.fragilis.aggr.,Dactylis.glomerata,Dactylorhiza.fistulosa,Dactylorhiza.sambucina,Danthonia.decumbens,Daphne.alpina,Daphne.mezereum,Daucus.carota,Deschampsia.cespitosa,Dianthus.superbus,Dianthus.sylvestris,Digitalis.grandiflora,Digitalis.lutea,Diphasiastrum.alpinum,Dipsacus.fullonum,Doronicum.clusii,Doronicum.grandiflorum,Draba.aizoides,Draba.dubia,Draba.siliquosa,Draba.tomentosa,Dracocephalum.ruyschiana,Dryas.octopetala,Dryopteris.dilatata,Dryopteris.filix.mas,Dryopteris.villarii,Echium.vulgare,Eleocharis.palustris.aggr.,Elymus.caninus,Elyna.myosuroides,Empetrum.nigrum,Epilobium.alpestre,Epilobium.alsinifolium,Epilobium.anagallidifolium,Epilobium.angustifolium,Epilobium.fleischeri,Epilobium.hirsutum,Epilobium.montanum,Epilobium.nutans,Epilobium.palustre,Epilobium.parviflorum,Epilobium.tetragonum,Epipactis.atrorubens,Equisetum.arvense,Equisetum.fluviatile,Equisetum.palustre,Equisetum.pratense,Equisetum.sylvaticum,Equisetum.telmateia,Erica.carnea,Erigeron.acer.s.str.,Erigeron.alpinus,Erigeron.annuus,Erigeron.glabratus,Erigeron.neglectus,Erigeron.uniflorus,Erinus.alpinus,Eriophorum.angustifolium,Eriophorum.latifolium,Eriophorum.scheuchzeri,Eriophorum.vaginatum,Erophila.verna,Erucastrum.nasturtiifolium,Eryngium.alpinum,Eupatorium.cannabinum,Euphorbia.amygdaloides,Euphorbia.cyparissias,Euphorbia.dulcis,Euphorbia.helioscopia,Euphorbia.verrucosa,Euphrasia.alpina,Euphrasia.hirtella,Euphrasia.minima,Euphrasia.salisburgensis,Euphrasia.stricta,Fagus.sylvatica,Festuca.alpina,Festuca.arundinacea,Festuca.curvula,Festuca.gigantea,Festuca.halleri,Festuca.heterophylla,Festuca.pulchella,Festuca.quadriflora,Filipendula.ulmaria,Fourraea.alpina,Fragaria.vesca,Fragaria.viridis,Fraxinus.excelsior,Galeopsis.ladanum,Galeopsis.tetrahit,Galium.anisophyllon,Galium.aparine,Galium.boreale,Galium.lucidum,Galium.megalospermum,Galium.palustre,Galium.pumilum,Galium.pusillum,Galium.rotundifolium,Genista.sagittalis,Gentiana.acaulis,Gentiana.asclepiadea,Gentiana.bavarica,Gentiana.brachyphylla,Gentiana.ciliata,Gentiana.clusii,Gentiana.cruciata,Gentiana.lutea,Gentiana.nivalis,Gentiana.orbicularis,Gentiana.punctata,Gentiana.purpurea,Gentiana.schleicheri,Gentiana.tenella,Gentiana.verna,Geranium.columbinum,Geranium.dissectum,Geranium.molle,Geranium.pusillum,Geranium.pyrenaicum,Geranium.robertianum,Geranium.rotundifolium,Geranium.sanguineum,Geranium.sylvaticum,Geum.montanum,Geum.reptans,Geum.rivale,Geum.urbanum,Globularia.bisnagarica,Globularia.cordifolia,Globularia.nudicaulis,Glyceria.notata,Gnaphalium.hoppeanum,Gnaphalium.norvegicum,Gnaphalium.supinum,Gnaphalium.sylvaticum,Gymnadenia.conopsea,Gymnadenia.odoratissima,Gymnocarpium.dryopteris,Gymnocarpium.robertianum,Gypsophila.repens,Hedera.helix,Hedysarum.hedysaroides,Helianthemum.alpestre,Helictotrichon.pratense.aggr.,Helictotrichon.pubescens,Helictotrichon.versicolor,Helleborus.foetidus,Hieracium.alpinum,Hieracium.amplexicaule,Hieracium.angustifolium,Hieracium.aurantiacum,Hieracium.bifidum.aggr.,Hieracium.bupleuroides,Hieracium.lachenalii,Hieracium.lactucella,Hieracium.laevigatum.aggr.,Hieracium.murorum.aggr.,Hieracium.piliferum.aggr.,Hieracium.pilosella,Hieracium.piloselloides,Hieracium.prenanthoides.aggr.,Hieracium.sabaudum.aggr.,Hieracium.schmidtii.aggr.,Hieracium.staticifolium,Hieracium.umbellatum.aggr.,Hippocrepis.comosa,Holcus.lanatus,Homogyne.alpina,Huperzia.selago,Hypericum.x.desetangsii,Hypericum.montanum,Hypochaeris.radicata,Hypochaeris.uniflora,Inula.conyzae,Inula.salicina,Juglans.regia,Juncus.arcticus,Juncus.compressus,Juncus.effusus,Juncus.filiformis,Juncus.inflexus,Kernera.saxatilis,Knautia.arvensis,Laburnum.alpinum,Lamium.galeobdolon,Lamium.maculatum,Lamium.purpureum,Lapsana.communis,Larix.decidua,Laserpitium.halleri,Laserpitium.latifolium,Laserpitium.siler,Lathyrus.heterophyllus,Lathyrus.latifolius,Lathyrus.occidentalis,Lathyrus.pratensis,Lathyrus.sylvestris,Leontodon.autumnalis,Leontodon.helveticus,Leontodon.montanus,Leontopodium.alpinum,Leucanthemopsis.alpina,Ligusticum.mutellina,Ligusticum.mutellinoides,Lilium.martagon,Linum.alpinum,Linum.catharticum,Listera.cordata,Listera.ovata,Loiseleuria.procumbens,Lolium.multiflorum,Lolium.perenne,Lonicera.alpigena,Lonicera.caerulea,Lonicera.nigra,Lotus.maritimus,Luzula.alpinopilosa,Luzula.campestris,Luzula.luzulina,Luzula.nutans,Luzula.pilosa,Lysimachia.nemorum,Lysimachia.nummularia,Maianthemum.bifolium,Malus.domestica,Malus.sylvestris,Malva.moschata,Malva.neglecta,Matricaria.discoidea,Medicago.lupulina,Medicago.sativa,Melampyrum.sylvaticum,Melica.nutans,Melilotus.albus,Melilotus.officinalis,Mentha.aquatica,Mentha.arvensis,Mentha.longifolia,Mercurialis.perennis,Milium.effusum,Minuartia.biflora,Minuartia.sedoides,Minuartia.verna,Moehringia.ciliata,Moehringia.muscosa,Moehringia.trinervia,Molinia.arundinacea,Molinia.caerulea,Muscari.comosum,Muscari.racemosum,Mycelis.muralis,Myosotis.alpestris,Myosotis.arvensis,Myosotis.cespitosa,Myosotis.nemorosa,Myosotis.scorpioides,Myrrhis.odorata,Nardus.stricta,Onobrychis.montana,Onobrychis.viciifolia,Ononis.repens,Ononis.spinosa,Ophrys.apifera.s.str.,Ophrys.holosericea.subsp..holosericea,Orchis.mascula,Orchis.ustulata,Oreopteris.limbosperma,Origanum.vulgare,Orobanche.caryophyllacea,Orobanche.laserpitii.sileris,Orobanche.major,Orobanche.minor,Orobanche.teucrii,Oxalis.acetosella,Oxalis.fontana,Oxyria.digyna,Oxytropis.jacquinii,Panicum.capillare.aggr.,Paradisea.liliastrum,Paris.quadrifolia,Parnassia.palustris,Pastinaca.sativa,Pedicularis.ascendens,Pedicularis.foliosa,Pedicularis.verticillata,Petasites.albus,Petasites.hybridus,Petasites.paradoxus,Peucedanum.austriacum,Peucedanum.ostruthium,Phegopteris.connectilis,Phleum.hirsutum,Phleum.pratense,Phragmites.australis,Phyllitis.scolopendrium,Phyteuma.betonicifolium,Phyteuma.globulariifolium,Phyteuma.hemisphaericum,Phyteuma.orbiculare,Phyteuma.ovatum,Phyteuma.spicatum,Picea.abies,Pimpinella.major,Pinguicula.alpina,Pinguicula.vulgaris,Pinus.cembra,Pinus.mugo,Plantago.alpina,Plantago.lanceolata,Plantago.media,Platanthera.bifolia,Poa.alpina,Poa.annua,Poa.cenisia,Poa.chaixii,Poa.minor,Poa.nemoralis,Poa.pratensis,Poa.supina,Polygala.alpestris,Polygala.alpina,Polygala.amarella,Polygala.chamaebuxus,Polygala.comosa,Polygala.serpyllifolia,Polygonatum.multiflorum,Polygonatum.odoratum,Polygonatum.verticillatum,Polygonum.bistorta,Polygonum.persicaria,Polygonum.viviparum,Polystichum.aculeatum,Polystichum.lonchitis,Populus.tremula,Potentilla.anserina,Potentilla.aurea,Potentilla.brauneana,Potentilla.crantzii,Potentilla.erecta,Potentilla.neumanniana,Potentilla.palustris,Potentilla.recta,Potentilla.reptans,Potentilla.sterilis,Potentilla.thuringiaca,Prenanthes.purpurea,Primula.acaulis,Primula.auricula,Primula.farinosa,Prunella.grandiflora,Prunella.vulgaris,Prunus.armeniaca,Prunus.avium,Prunus.domestica,Prunus.spinosa,Pseudorchis.albida,Pteridium.aquilinum,Pulmonaria.australis,Pulmonaria.mollis.aggr.,Pulsatilla.vernalis,Pyrola.chlorantha,Pyrola.minor,Pyrola.rotundifolia,Quercus.petraea,Quercus.pubescens,Quercus.robur,Ranunculus.aconitifolius,Ranunculus.alpestris,Ranunculus.auricomus.aggr.,Ranunculus.bulbosus,Ranunculus.ficaria,Ranunculus.glacialis,Ranunculus.lanuginosus,Ranunculus.platanifolius,Ranunculus.repens,Ranunculus.reptans,Ranunculus.thora,Rhamnus.alpina,Rhamnus.cathartica,Rhamnus.pumila,Rhinanthus.alectorolophus,Rhinanthus.angustifolius,Rhinanthus.glacialis,Rhinanthus.minor,Rhododendron.ferrugineum,Rhododendron.hirsutum,Robinia.pseudoacacia,Rorippa.islandica,Rosa.arvensis,Rosa.corymbifera,Rosa.glauca,Rosa.majalis,Rosa.micrantha,Rosa.pendulina,Rubus.caesius,Rubus.fruticosus.aggr.,Rubus.idaeus,Rubus.saxatilis,Rumex.acetosa,Rumex.alpestris,Rumex.alpinus,Rumex.crispus,Rumex.obtusifolius,Rumex.scutatus,Sagina.procumbens,Sagina.saginoides,Salix.appendiculata,Salix.aurita,Salix.caprea,Salix.cinerea,Salix.elaeagnos,Salix.foetida,Salix.hastata,Salix.helvetica,Salix.herbacea,Salix.myrsinifolia,Salix.pentandra,Salix.repens,Salix.reticulata,Salix.retusa,Salix.serpillifolia,Salvia.pratensis,Sambucus.nigra,Sambucus.racemosa,Sanguisorba.officinalis,Sanicula.europaea,Saponaria.ocymoides,Satureja.montana,Saussurea.alpina,Saxifraga.aizoides,Saxifraga.androsacea,Saxifraga.bryoides,Saxifraga.caesia,Saxifraga.cuneifolia,Saxifraga.paniculata,Saxifraga.rotundifolia,Saxifraga.stellaris,Scabiosa.lucida,Scirpus.sylvaticus,Scrophularia.nodosa,Securigera.varia,Sedum.album,Sedum.atratum,Sedum.dasyphyllum,Sedum.montanum,Sedum.rupestre,Sedum.sexangulare,Selaginella.selaginoides,Sempervivum.montanum,Senecio.alpinus,Senecio.doronicum,Senecio.erucifolius,Senecio.hercynicus,Senecio.jacobaea,Sesleria.caerulea,Sibbaldia.procumbens,Silaum.silaus,Silene.acaulis,Silene.dioica,Silene.flos.cuculi,Silene.pratensis,Silene.pusilla,Sisymbrium.officinale,Solanum.dulcamara,Soldanella.alpina,Sonchus.arvensis,Sonchus.asper,Sonchus.oleraceus,Sorbus.aria,Sorbus.aucuparia,Sorbus.chamaemespilus,Stachys.alpina,Stachys.pradica,Stachys.sylvatica,Stellaria.graminea,Succisa.pratensis,Taraxacum.alpinum.aggr.,Taraxacum.aquilonare,Taraxacum.officinale.aggr.,Taraxacum.palustre.aggr.,Taraxacum.schroeterianum,Teucrium.chamaedrys,Teucrium.montanum,Thalictrum.aquilegiifolium,Thalictrum.minus,Thesium.alpinum,Thesium.pyrenaicum,Thlaspi.arvense,Thlaspi.perfoliatum,Tofieldia.calyculata,Traunsteinera.globosa,Trichophorum.cespitosum,Trifolium.alpestre,Trifolium.alpinum,Trifolium.aureum,Trifolium.badium,Trifolium.campestre,Trifolium.dubium,Trifolium.hybridum,Trifolium.medium,Trifolium.montanum,Trifolium.ochroleucon,Trifolium.pallescens,Trifolium.rubens,Trifolium.spadiceum,Trifolium.thalii,Trisetum.distichophyllum,Trisetum.flavescens,Trollius.europaeus,Tussilago.farfara,Ulmus.minor,Urtica.dioica,Vaccinium.gaultherioides,Vaccinium.myrtillus,Vaccinium.uliginosum,Vaccinium.vitis.idaea,Valeriana.dioica,Valeriana.montana,Valeriana.tripteris,Valerianella.carinata,Valerianella.locusta,Verbascum.lychnitis,Verbascum.thapsus,Veronica.acinifolia,Veronica.agrestis,Veronica.alpina,Veronica.aphylla,Veronica.arvensis,Veronica.beccabunga,Veronica.chamaedrys,Veronica.filiformis,Veronica.fruticans,Veronica.fruticulosa,Veronica.montana,Veronica.officinalis,Veronica.peregrina,Veronica.persica,Veronica.teucrium,Veronica.urticifolia,Viburnum.lantana,Vicia.lathyroides,Vicia.sativa,Vicia.sepium,Vicia.sylvatica,Vincetoxicum.hirundinaria,Viola.alba,Viola.arvensis,Viola.biflora,Viola.calcarata,Viola.cenisia,Viola.hirta,Viola.mirabilis,Viola.palustris,Viola.pyrenaica,Viola.reichenbachiana,Viola.riviniana,Viola.tricolor,Woodsia.pulchella,Achillea.millefolium.aggr.,Aconitum.napellus.aggr.,Aconitum.variegatum.s.l.,Aconitum.vulparia.aggr.,Adenostyles.alpina,Alchemilla.conjuncta.aggr.,Alchemilla.fissa.aggr.,Alchemilla.vulgaris.aggr.,Anthoxanthum.odoratum.aggr.,Anthyllis.vulneraria,Arabis.alpina,Arabis.bellidifolia,Brachypodium.pinnatum.aggr.,Bromus.erectus,Bupleurum.ranunculoides,Campanula.glomerata,Carduus.defloratus,Carex.atrata.aggr.,Carex.curvula,Carex.muricata.aggr.,Carlina.acaulis,Centaurea.jacea,Centaurea.scabiosa,Cerastium.arvense,Cerastium.fontanum,Chaerophyllum.hirsutum.aggr.,Cirsium.eriophorum,Crataegus.monogyna.aggr.,Crepis.vesicaria,Dactylorhiza.maculata,Euphrasia.rostkoviana.aggr.,Festuca.ovina.aggr.,Festuca.pratensis,Festuca.rubra.aggr.,Festuca.violacea.aggr.,Galium.mollugo.aggr.,Galium.verum,Gentiana.campestris,Geranium.phaeum,Glechoma.hederacea,Helianthemum.nummularium,Heracleum.sphondylium,Hieracium.villosum.aggr.,Hypericum.maculatum,Hypericum.perforatum.s.l.,Juncus.articulatus.aggr.,Juniperus.communis,Knautia.dipsacifolia,Koeleria.pyramidata.aggr.,Lathyrus.vernus,Leontodon.hispidus,Leucanthemum.vulgare.aggr.,Linaria.alpina,Lotus.corniculatus.aggr.,Luzula.luzuloides,Luzula.multiflora.aggr.,Luzula.spicata,Luzula.sylvatica.aggr.,Myosotis.sylvatica.aggr.,Narcissus.poeticus.aggr.,Nigritella.rhellicani.aggr.,Ornithogalum.pyrenaicum,Oxytropis.campestris,Phleum.alpinum.aggr.,Picris.hieracioides,Pimpinella.saxifraga.aggr.,Plantago.atrata.s.l.,Plantago.major.s.l.,Poa.trivialis,Polygala.vulgaris,Polygonum.aviculare.aggr.,Primula.elatior.s.l.,Primula.veris,Pritzelago.alpina.s.l.,Pulsatilla.alpina,Ranunculus.acris,Ranunculus.montanus.aggr.,Ranunculus.nemorosus.aggr.,Rosa.canina.aggr.,Rumex.acetosella.aggr.,Sanguisorba.minor.s.l.,Saxifraga.biflora,Saxifraga.exarata.s.l.,Saxifraga.oppositifolia,Scabiosa.columbaria,Sedum.telephium,Sempervivum.tectorum,Serratula.tinctoria,Silene.nutans,Silene.vulgaris,Solidago.virgaurea,Stachys.officinalis,Stachys.recta,Stellaria.media.aggr.,Stellaria.nemorum,Thlaspi.rotundifolium,Thymus.serpyllum.aggr.,Tragopogon.pratensis,Trifolium.pratense,Trifolium.repens,Valeriana.officinalis.aggr.,Veratrum.album,Veronica.serpyllifolia,Veronica.spicata,Vicia.cracca,Viola.canina
1,1_veg_20030522,1_veg_20030522,1.03,2557747.6,1149726.8,2003,MODIPLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2,2_veg_20030526,2_veg_20030526,"1,3",2572499.4,1145503.5,2003,MODIPLANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
